row_id,chunk_id,parent_doc_id,source_type,title,year,statement_type,note_number,section_type,chunk_index,chunk_count,chunk_text_length
507,2019_section_3_chunk_0,2019_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2019,,,auditor_responsibility,0,1,225
508,2019_section_4_chunk_0,2019_section_4,main_section,핵심감사사항,2019,,,key_audit_matters,0,2,1176
509,2019_section_4_chunk_1,2019_section_4,main_section,핵심감사사항,2019,,,key_audit_matters,1,2,877
510,2019_section_5_chunk_0,2019_section_5,main_section,재무제표감사에 대한 감사인의 책임,2019,,,auditor_responsibility,0,2,1131
511,2019_section_5_chunk_1,2019_section_5,main_section,재무제표감사에 대한 감사인의 책임,2019,,,auditor_responsibility,1,2,681
512,2019_section_6_chunk_0,2019_section_6,main_section,(첨부)재 무 제 표,2019,,,attached_financial_statements,0,1,11
513,2019_section_7_chunk_0,2019_section_7,main_section,주석,2019,,,notes_section,0,18,1198
514,2019_section_7_chunk_1,2019_section_7,main_section,주석,2019,,,notes_section,1,18,1046
515,2019_section_7_chunk_2,2019_section_7,main_section,주석,2019,,,notes_section,2,18,1267
516,2019_section_7_chunk_3,2019_section_7,main_section,주석,2019,,,notes_section,3,18,1343
517,2019_section_7_chunk_4,2019_section_7,main_section,주석,2019,,,notes_section,4,18,1187
518,2019_section_7_chunk_5,2019_section_7,main_section,주석,2019,,,notes_section,5,18,1247
519,2019_section_7_chunk_6,2019_section_7,main_section,주석,2019,,,notes_section,6,18,1330
520,2019_section_7_chunk_7,2019_section_7,main_section,주석,2019,,,notes_section,7,18,1343
521,2019_section_7_chunk_8,2019_section_7,main_section,주석,2019,,,notes_section,8,18,1331
522,2019_section_7_chunk_9,2019_section_7,main_section,주석,2019,,,notes_section,9,18,1349
523,2019_section_7_chunk_10,2019_section_7,main_section,주석,2019,,,notes_section,10,18,1337
524,2019_section_7_chunk_11,2019_section_7,main_section,주석,2019,,,notes_section,11,18,1335
525,2019_section_7_chunk_12,2019_section_7,main_section,주석,2019,,,notes_section,12,18,1128
526,2019_section_7_chunk_13,2019_section_7,main_section,주석,2019,,,notes_section,13,18,1285
527,2019_section_7_chunk_14,2019_section_7,main_section,주석,2019,,,notes_section,14,18,1346
528,2019_section_7_chunk_15,2019_section_7,main_section,주석,2019,,,notes_section,15,18,1192
529,2019_section_7_chunk_16,2019_section_7,main_section,주석,2019,,,notes_section,16,18,1258
530,2019_section_7_chunk_17,2019_section_7,main_section,주석,2019,,,notes_section,17,18,348
531,2019_section_8_chunk_0,2019_section_8,main_section,(주석,2019,,,notes_section,0,1,474
532,2019_section_9_chunk_0,2019_section_9,main_section,주석,2019,,,notes_section,0,13,1191
533,2019_section_9_chunk_1,2019_section_9,main_section,주석,2019,,,notes_section,1,13,1327
534,2019_section_9_chunk_2,2019_section_9,main_section,주석,2019,,,notes_section,2,13,1324
535,2019_section_9_chunk_3,2019_section_9,main_section,주석,2019,,,notes_section,3,13,1349
536,2019_section_9_chunk_4,2019_section_9,main_section,주석,2019,,,notes_section,4,13,1275
537,2019_section_9_chunk_5,2019_section_9,main_section,주석,2019,,,notes_section,5,13,1277
538,2019_section_9_chunk_6,2019_section_9,main_section,주석,2019,,,notes_section,6,13,1281
539,2019_section_9_chunk_7,2019_section_9,main_section,주석,2019,,,notes_section,7,13,1275
540,2019_section_9_chunk_8,2019_section_9,main_section,주석,2019,,,notes_section,8,13,1286
541,2019_section_9_chunk_9,2019_section_9,main_section,주석,2019,,,notes_section,9,13,1292
542,2019_section_9_chunk_10,2019_section_9,main_section,주석,2019,,,notes_section,10,13,1264
543,2019_section_9_chunk_11,2019_section_9,main_section,주석,2019,,,notes_section,11,13,1316
544,2019_section_9_chunk_12,2019_section_9,main_section,주석,2019,,,notes_section,12,13,492
545,2019_note_1_0_chunk_0,2019_note_1_0,note_block,1. 일반적 사항 :,2019,,1,,0,1,447
546,2019_note_2_1_chunk_0,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,0,15,1067
547,2019_note_2_1_chunk_1,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,1,15,1256
548,2019_note_2_1_chunk_2,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,2,15,1280
549,2019_note_2_1_chunk_3,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,3,15,1231
550,2019_note_2_1_chunk_4,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,4,15,1159
551,2019_note_2_1_chunk_5,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,5,15,1322
552,2019_note_2_1_chunk_6,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,6,15,1315
553,2019_note_2_1_chunk_7,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,7,15,1319
554,2019_note_2_1_chunk_8,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,8,15,1036
555,2019_note_2_1_chunk_9,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,9,15,1091
556,2019_note_2_1_chunk_10,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,10,15,1146
557,2019_note_2_1_chunk_11,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,11,15,1305
558,2019_note_2_1_chunk_12,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,12,15,1099
559,2019_note_2_1_chunk_13,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,13,15,1254
560,2019_note_2_1_chunk_14,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,14,15,469
561,2019_note_3_2_chunk_0,2019_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2019,,3,,0,3,1155
562,2019_note_3_2_chunk_1,2019_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2019,,3,,1,3,1132
563,2019_note_3_2_chunk_2,2019_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2019,,3,,2,3,819
564,2019_note_6_3_chunk_0,2019_note_6_3,note_block,6. 범주별 금융상품:,2019,,6,,0,1,98
565,2019_note_7_4_chunk_0,2019_note_7_4,note_block,7. 금융자산의 양도:,2019,,7,,0,1,263
566,2019_note_8_5_chunk_0,2019_note_8_5,note_block,8. 공정가치금융자산:,2019,,8,,0,1,264
567,2019_note_9_6_chunk_0,2019_note_9_6,note_block,9. 매출채권 및 미수금:,2019,,9,,0,1,365
568,2019_note_10_7_chunk_0,2019_note_10_7,note_block,10. 재고자산 :,2019,,10,,0,1,136
569,2019_note_11_8_chunk_0,2019_note_11_8,note_block,"11. 종속기업, 관계기업 및 공동기업 투자:",2019,,11,,0,1,282
570,2019_note_12_9_chunk_0,2019_note_12_9,note_block,12. 유형자산 :,2019,,12,,0,1,512
571,2019_note_14_10_chunk_0,2019_note_14_10,note_block,14. 차입금:,2019,,14,,0,1,81
572,2019_note_15_11_chunk_0,2019_note_15_11,note_block,15. 사채:,2019,,15,,0,1,587
573,2019_note_18_12_chunk_0,2019_note_18_12,note_block,18. 우발부채와 약정사항:,2019,,18,,0,1,991
574,2019_note_19_13_chunk_0,2019_note_19_13,note_block,19. 계약부채:,2019,,19,,0,1,112
575,2019_note_20_14_chunk_0,2019_note_20_14,note_block,20. 자본금:,2019,,20,,0,1,240
576,2019_note_21_15_chunk_0,2019_note_21_15,note_block,21. 이익잉여금:,2019,,21,,0,1,274
577,2019_note_22_16_chunk_0,2019_note_22_16,note_block,22. 기타자본항목:,2019,,22,,0,1,44
578,2019_note_23_17_chunk_0,2019_note_23_17,note_block,23. 비용의 성격별 분류:,2019,,23,,0,1,50
579,2019_note_24_18_chunk_0,2019_note_24_18,note_block,24. 판매비와관리비:,2019,,24,,0,1,44
580,2019_note_25_19_chunk_0,2019_note_25_19,note_block,25. 기타수익,2019,,25,,0,1,53
581,2019_note_26_20_chunk_0,2019_note_26_20,note_block,26. 금융수익 및 금융비용:,2019,,26,,0,1,104
582,2019_note_27_21_chunk_0,2019_note_27_21,note_block,27. 법인세비용:,2019,,27,,0,1,230
583,2019_note_28_22_chunk_0,2019_note_28_22,note_block,28. 주당이익:,2019,,28,,0,1,141
584,2019_note_29_23_chunk_0,2019_note_29_23,note_block,29. 현금흐름표:,2019,,29,,0,1,416
585,2019_note_30_24_chunk_0,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,0,5,1185
586,2019_note_30_24_chunk_1,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,1,5,1318
587,2019_note_30_24_chunk_2,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,2,5,1306
588,2019_note_30_24_chunk_3,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,3,5,1284
589,2019_note_30_24_chunk_4,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,4,5,384
590,2019_note_31_25_chunk_0,2019_note_31_25,note_block,31. 부문별 보고:,2019,,31,,0,1,329
591,2019_note_32_26_chunk_0,2019_note_32_26,note_block,32. 특수관계자와의 거래:,2019,,32,,0,1,994
592,2019_note_33_27_chunk_0,2019_note_33_27,note_block,33. 사업결합:,2019,,33,,0,1,261
593,2019_balance_sheet_chunk_0,2019_balance_sheet,normalized_table,balance_sheet,2019,balance_sheet,,,0,2,1174
594,2019_balance_sheet_chunk_1,2019_balance_sheet,normalized_table,balance_sheet,2019,balance_sheet,,,1,2,973
595,2019_income_statement_chunk_0,2019_income_statement,normalized_table,income_statement,2019,income_statement,,,0,1,664
596,2019_comprehensive_income_chunk_0,2019_comprehensive_income,normalized_table,comprehensive_income,2019,comprehensive_income,,,0,1,367
597,2019_changes_in_equity_prior_period_0_chunk_0,2019_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2019,changes_in_equity,,,0,1,846
598,2019_changes_in_equity_current_period_1_chunk_0,2019_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2019,changes_in_equity,,,0,1,582
599,2019_cash_flow_chunk_0,2019_cash_flow,normalized_table,cash_flow,2019,cash_flow,,,0,2,1160
600,2019_cash_flow_chunk_1,2019_cash_flow,normalized_table,cash_flow,2019,cash_flow,,,1,2,499
601,2020_section_0_chunk_0,2020_section_0,main_section,독립된 감사인의 감사보고서,2020,,,auditor_report_title,0,1,14
602,2020_section_1_chunk_0,2020_section_1,main_section,감사의견,2020,,,opinion,0,1,408
603,2020_section_2_chunk_0,2020_section_2,main_section,감사의견근거,2020,,,basis_for_opinion,0,1,6
604,2020_section_3_chunk_0,2020_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2020,,,auditor_responsibility,0,1,224
605,2020_section_4_chunk_0,2020_section_4,main_section,핵심감사사항,2020,,,key_audit_matters,0,1,877
606,2020_section_5_chunk_0,2020_section_5,main_section,기타사항,2020,,,other_matters,0,1,439
607,2020_section_6_chunk_0,2020_section_6,main_section,재무제표감사에 대한 감사인의 책임,2020,,,auditor_responsibility,0,2,1129
608,2020_section_6_chunk_1,2020_section_6,main_section,재무제표감사에 대한 감사인의 책임,2020,,,auditor_responsibility,1,2,686
609,2020_section_7_chunk_0,2020_section_7,main_section,(첨부)재 무 제 표,2020,,,attached_financial_statements,0,1,11
610,2020_section_8_chunk_0,2020_section_8,main_section,주석,2020,,,notes_section,0,17,1200
611,2020_section_8_chunk_1,2020_section_8,main_section,주석,2020,,,notes_section,1,17,1289
612,2020_section_8_chunk_2,2020_section_8,main_section,주석,2020,,,notes_section,2,17,1351
613,2020_section_8_chunk_3,2020_section_8,main_section,주석,2020,,,notes_section,3,17,1271
614,2020_section_8_chunk_4,2020_section_8,main_section,주석,2020,,,notes_section,4,17,1315
615,2020_section_8_chunk_5,2020_section_8,main_section,주석,2020,,,notes_section,5,17,1310
616,2020_section_8_chunk_6,2020_section_8,main_section,주석,2020,,,notes_section,6,17,1315
617,2020_section_8_chunk_7,2020_section_8,main_section,주석,2020,,,notes_section,7,17,1227
618,2020_section_8_chunk_8,2020_section_8,main_section,주석,2020,,,notes_section,8,17,1073
619,2020_section_8_chunk_9,2020_section_8,main_section,주석,2020,,,notes_section,9,17,1219
620,2020_section_8_chunk_10,2020_section_8,main_section,주석,2020,,,notes_section,10,17,1309
621,2020_section_8_chunk_11,2020_section_8,main_section,주석,2020,,,notes_section,11,17,1294
622,2020_section_8_chunk_12,2020_section_8,main_section,주석,2020,,,notes_section,12,17,1348
623,2020_section_8_chunk_13,2020_section_8,main_section,주석,2020,,,notes_section,13,17,1314
624,2020_section_8_chunk_14,2020_section_8,main_section,주석,2020,,,notes_section,14,17,1216
625,2020_section_8_chunk_15,2020_section_8,main_section,주석,2020,,,notes_section,15,17,1345
626,2020_section_8_chunk_16,2020_section_8,main_section,주석,2020,,,notes_section,16,17,975
627,2020_section_9_chunk_0,2020_section_9,main_section,(주석,2020,,,notes_section,0,13,1164
628,2020_section_9_chunk_1,2020_section_9,main_section,(주석,2020,,,notes_section,1,13,1340
629,2020_section_9_chunk_2,2020_section_9,main_section,(주석,2020,,,notes_section,2,13,1324
630,2020_section_9_chunk_3,2020_section_9,main_section,(주석,2020,,,notes_section,3,13,1349
631,2020_section_9_chunk_4,2020_section_9,main_section,(주석,2020,,,notes_section,4,13,1349
632,2020_section_9_chunk_5,2020_section_9,main_section,(주석,2020,,,notes_section,5,13,1342
633,2020_section_9_chunk_6,2020_section_9,main_section,(주석,2020,,,notes_section,6,13,1340
634,2020_section_9_chunk_7,2020_section_9,main_section,(주석,2020,,,notes_section,7,13,1348
635,2020_section_9_chunk_8,2020_section_9,main_section,(주석,2020,,,notes_section,8,13,1331
636,2020_section_9_chunk_9,2020_section_9,main_section,(주석,2020,,,notes_section,9,13,1340
637,2020_section_9_chunk_10,2020_section_9,main_section,(주석,2020,,,notes_section,10,13,1166
638,2020_section_9_chunk_11,2020_section_9,main_section,(주석,2020,,,notes_section,11,13,1330
639,2020_section_9_chunk_12,2020_section_9,main_section,(주석,2020,,,notes_section,12,13,491
640,2020_note_1_0_chunk_0,2020_note_1_0,note_block,1. 일반적 사항 :,2020,,1,,0,1,442
641,2020_note_2_1_chunk_0,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,0,14,1190
642,2020_note_2_1_chunk_1,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,1,14,1318
643,2020_note_2_1_chunk_2,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,2,14,1076
644,2020_note_2_1_chunk_3,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,3,14,1161
645,2020_note_2_1_chunk_4,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,4,14,1253
646,2020_note_2_1_chunk_5,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,5,14,1303
647,2020_note_2_1_chunk_6,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,6,14,1308
648,2020_note_2_1_chunk_7,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,7,14,1292
649,2020_note_2_1_chunk_8,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,8,14,1286
650,2020_note_2_1_chunk_9,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,9,14,1212
651,2020_note_2_1_chunk_10,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,10,14,1279
652,2020_note_2_1_chunk_11,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,11,14,1316
653,2020_note_2_1_chunk_12,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,12,14,1279
654,2020_note_2_1_chunk_13,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,13,14,696
655,2020_note_3_2_chunk_0,2020_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2020,,3,,0,3,1083
656,2020_note_3_2_chunk_1,2020_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2020,,3,,1,3,1315
657,2020_note_3_2_chunk_2,2020_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2020,,3,,2,3,724
658,2020_note_5_3_chunk_0,2020_note_5_3,note_block,5. 금융자산의 양도:,2020,,5,,0,1,263
659,2020_note_6_4_chunk_0,2020_note_6_4,note_block,6. 공정가치금융자산:,2020,,6,,0,1,267
660,2020_note_7_5_chunk_0,2020_note_7_5,note_block,7. 매출채권 및 미수금:,2020,,7,,0,1,364
661,2020_note_8_6_chunk_0,2020_note_8_6,note_block,8. 재고자산 :,2020,,8,,0,1,136
662,2020_note_9_7_chunk_0,2020_note_9_7,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2020,,9,,0,1,257
663,2020_note_10_8_chunk_0,2020_note_10_8,note_block,10. 유형자산 :,2020,,10,,0,1,708
664,2020_note_12_9_chunk_0,2020_note_12_9,note_block,12. 차입금:,2020,,12,,0,1,81
665,2020_note_13_10_chunk_0,2020_note_13_10,note_block,13. 사채:,2020,,13,,0,1,559
666,2020_note_16_11_chunk_0,2020_note_16_11,note_block,16. 우발부채와 약정사항:,2020,,16,,0,1,783
667,2020_note_17_12_chunk_0,2020_note_17_12,note_block,17. 계약부채:,2020,,17,,0,1,90
668,2020_note_18_13_chunk_0,2020_note_18_13,note_block,18. 자본금:,2020,,18,,0,1,287
669,2020_note_19_14_chunk_0,2020_note_19_14,note_block,19. 이익잉여금:,2020,,19,,0,1,276
670,2020_note_20_15_chunk_0,2020_note_20_15,note_block,20. 기타자본항목:,2020,,20,,0,1,44
671,2020_note_21_16_chunk_0,2020_note_21_16,note_block,21. 비용의 성격별 분류:,2020,,21,,0,1,50
672,2020_note_22_17_chunk_0,2020_note_22_17,note_block,22. 판매비와관리비:,2020,,22,,0,1,45
673,2020_note_23_18_chunk_0,2020_note_23_18,note_block,23. 기타수익,2020,,23,,0,1,53
674,2020_note_24_19_chunk_0,2020_note_24_19,note_block,24. 금융수익 및 금융비용:,2020,,24,,0,1,104
675,2020_note_25_20_chunk_0,2020_note_25_20,note_block,25. 법인세비용:,2020,,25,,0,1,235
676,2020_note_26_21_chunk_0,2020_note_26_21,note_block,26. 주당이익:,2020,,26,,0,1,142
677,2020_note_27_22_chunk_0,2020_note_27_22,note_block,27. 현금흐름표:,2020,,27,,0,1,518
678,2020_note_28_23_chunk_0,2020_note_28_23,note_block,28. 재무위험관리:,2020,,28,,0,5,1046
679,2020_note_28_23_chunk_1,2020_note_28_23,note_block,28. 재무위험관리:,2020,,28,,1,5,1297
680,2020_note_28_23_chunk_2,2020_note_28_23,note_block,28. 재무위험관리:,2020,,28,,2,5,1318
681,2020_note_28_23_chunk_3,2020_note_28_23,note_block,28. 재무위험관리:,2020,,28,,3,5,1301
682,2020_note_28_23_chunk_4,2020_note_28_23,note_block,28. 재무위험관리:,2020,,28,,4,5,438
683,2020_note_29_24_chunk_0,2020_note_29_24,note_block,29. 부문별 보고:,2020,,29,,0,1,335
684,2020_note_30_25_chunk_0,2020_note_30_25,note_block,30. 특수관계자와의 거래:,2020,,30,,0,1,894
685,2020_balance_sheet_chunk_0,2020_balance_sheet,normalized_table,balance_sheet,2020,balance_sheet,,,0,2,1186
686,2020_balance_sheet_chunk_1,2020_balance_sheet,normalized_table,balance_sheet,2020,balance_sheet,,,1,2,950
687,2020_income_statement_chunk_0,2020_income_statement,normalized_table,income_statement,2020,income_statement,,,0,1,670
688,2020_comprehensive_income_chunk_0,2020_comprehensive_income,normalized_table,comprehensive_income,2020,comprehensive_income,,,0,1,370
689,2020_changes_in_equity_prior_period_0_chunk_0,2020_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2020,changes_in_equity,,,0,1,584
690,2020_changes_in_equity_current_period_1_chunk_0,2020_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2020,changes_in_equity,,,0,1,576
691,2020_cash_flow_chunk_0,2020_cash_flow,normalized_table,cash_flow,2020,cash_flow,,,0,2,1176
692,2020_cash_flow_chunk_1,2020_cash_flow,normalized_table,cash_flow,2020,cash_flow,,,1,2,369
693,2021_section_0_chunk_0,2021_section_0,main_section,독립된 감사인의 감사보고서,2021,,,auditor_report_title,0,1,14
694,2021_section_1_chunk_0,2021_section_1,main_section,감사의견,2021,,,opinion,0,1,441
695,2021_section_2_chunk_0,2021_section_2,main_section,감사의견근거,2021,,,basis_for_opinion,0,1,6
696,2021_section_3_chunk_0,2021_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2021,,,auditor_responsibility,0,1,224
697,2021_section_4_chunk_0,2021_section_4,main_section,핵심감사사항,2021,,,key_audit_matters,0,2,1066
698,2021_section_4_chunk_1,2021_section_4,main_section,핵심감사사항,2021,,,key_audit_matters,1,2,332
699,2021_section_5_chunk_0,2021_section_5,main_section,재무제표감사에 대한 감사인의 책임,2021,,,auditor_responsibility,0,2,1126
700,2021_section_5_chunk_1,2021_section_5,main_section,재무제표감사에 대한 감사인의 책임,2021,,,auditor_responsibility,1,2,678
701,2021_section_6_chunk_0,2021_section_6,main_section,(첨부)재 무 제 표,2021,,,attached_financial_statements,0,1,11
702,2021_section_7_chunk_0,2021_section_7,main_section,주석,2021,,,notes_section,0,18,1193
703,2021_section_7_chunk_1,2021_section_7,main_section,주석,2021,,,notes_section,1,18,1201
704,2021_section_7_chunk_2,2021_section_7,main_section,주석,2021,,,notes_section,2,18,1332
705,2021_section_7_chunk_3,2021_section_7,main_section,주석,2021,,,notes_section,3,18,1265
706,2021_section_7_chunk_4,2021_section_7,main_section,주석,2021,,,notes_section,4,18,1352
707,2021_section_7_chunk_5,2021_section_7,main_section,주석,2021,,,notes_section,5,18,1325
708,2021_section_7_chunk_6,2021_section_7,main_section,주석,2021,,,notes_section,6,18,1299
709,2021_section_7_chunk_7,2021_section_7,main_section,주석,2021,,,notes_section,7,18,1315
710,2021_section_7_chunk_8,2021_section_7,main_section,주석,2021,,,notes_section,8,18,1227
711,2021_section_7_chunk_9,2021_section_7,main_section,주석,2021,,,notes_section,9,18,1073
712,2021_section_7_chunk_10,2021_section_7,main_section,주석,2021,,,notes_section,10,18,1219
713,2021_section_7_chunk_11,2021_section_7,main_section,주석,2021,,,notes_section,11,18,1326
714,2021_section_7_chunk_12,2021_section_7,main_section,주석,2021,,,notes_section,12,18,1349
715,2021_section_7_chunk_13,2021_section_7,main_section,주석,2021,,,notes_section,13,18,1070
716,2021_section_7_chunk_14,2021_section_7,main_section,주석,2021,,,notes_section,14,18,1289
717,2021_section_7_chunk_15,2021_section_7,main_section,주석,2021,,,notes_section,15,18,1345
718,2021_section_7_chunk_16,2021_section_7,main_section,주석,2021,,,notes_section,16,18,1347
719,2021_section_7_chunk_17,2021_section_7,main_section,주석,2021,,,notes_section,17,18,1255
720,2021_section_8_chunk_0,2021_section_8,main_section,(주석,2021,,,notes_section,0,13,1170
721,2021_section_8_chunk_1,2021_section_8,main_section,(주석,2021,,,notes_section,1,13,1275
722,2021_section_8_chunk_2,2021_section_8,main_section,(주석,2021,,,notes_section,2,13,1349
723,2021_section_8_chunk_3,2021_section_8,main_section,(주석,2021,,,notes_section,3,13,1344
724,2021_section_8_chunk_4,2021_section_8,main_section,(주석,2021,,,notes_section,4,13,1307
725,2021_section_8_chunk_5,2021_section_8,main_section,(주석,2021,,,notes_section,5,13,1337
726,2021_section_8_chunk_6,2021_section_8,main_section,(주석,2021,,,notes_section,6,13,1341
727,2021_section_8_chunk_7,2021_section_8,main_section,(주석,2021,,,notes_section,7,13,1152
728,2021_section_8_chunk_8,2021_section_8,main_section,(주석,2021,,,notes_section,8,13,1311
729,2021_section_8_chunk_9,2021_section_8,main_section,(주석,2021,,,notes_section,9,13,1351
730,2021_section_8_chunk_10,2021_section_8,main_section,(주석,2021,,,notes_section,10,13,1293
731,2021_section_8_chunk_11,2021_section_8,main_section,(주석,2021,,,notes_section,11,13,1347
732,2021_section_8_chunk_12,2021_section_8,main_section,(주석,2021,,,notes_section,12,13,212
733,2021_note_1_0_chunk_0,2021_note_1_0,note_block,1. 일반적 사항 :,2021,,1,,0,1,442
734,2021_note_2_1_chunk_0,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,0,15,1138
735,2021_note_2_1_chunk_1,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,1,15,1242
736,2021_note_2_1_chunk_2,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,2,15,1295
737,2021_note_2_1_chunk_3,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,3,15,1121
738,2021_note_2_1_chunk_4,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,4,15,1161
739,2021_note_2_1_chunk_5,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,5,15,1256
740,2021_note_2_1_chunk_6,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,6,15,1292
741,2021_note_2_1_chunk_7,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,7,15,1308
742,2021_note_2_1_chunk_8,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,8,15,1292
743,2021_note_2_1_chunk_9,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,9,15,1286
744,2021_note_2_1_chunk_10,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,10,15,1212
745,2021_note_2_1_chunk_11,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,11,15,1295
746,2021_note_2_1_chunk_12,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,12,15,1318
747,2021_note_2_1_chunk_13,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,13,15,1299
748,2021_note_2_1_chunk_14,2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,14,15,833
749,2021_note_3_2_chunk_0,2021_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2021,,3,,0,3,1090
750,2021_note_3_2_chunk_1,2021_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2021,,3,,1,3,1315
751,2021_note_3_2_chunk_2,2021_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2021,,3,,2,3,724
752,2021_note_5_3_chunk_0,2021_note_5_3,note_block,5. 금융자산의 양도:,2021,,5,,0,1,263
753,2021_note_6_4_chunk_0,2021_note_6_4,note_block,6. 공정가치금융자산:,2021,,6,,0,1,267
754,2021_note_7_5_chunk_0,2021_note_7_5,note_block,7. 매출채권 및 미수금:,2021,,7,,0,1,364
