chunk_id,parent_doc_id,source_type,title,year,statement_type,note_number,section_type,chunk_index,chunk_count,chunk_text_length
2017_note_32_26_chunk_2,2017_note_32_26,note_block,32. 특수관계자와의 거래 :,2017,,32,,2,3,533
2017_note_33_27_chunk_0,2017_note_33_27,note_block,33. 매각예정분류(처분자산집단) :,2017,,33,,0,1,218
2017_note_34_28_chunk_0,2017_note_34_28,note_block,34. 보고기간 후 사건 :,2017,,34,,0,1,615
2017_balance_sheet_chunk_0,2017_balance_sheet,normalized_table,balance_sheet,2017,balance_sheet,,,0,2,1191
2017_balance_sheet_chunk_1,2017_balance_sheet,normalized_table,balance_sheet,2017,balance_sheet,,,1,2,909
2017_income_statement_chunk_0,2017_income_statement,normalized_table,income_statement,2017,income_statement,,,0,1,668
2017_comprehensive_income_chunk_0,2017_comprehensive_income,normalized_table,comprehensive_income,2017,comprehensive_income,,,0,1,367
2017_changes_in_equity_prior_period_0_chunk_0,2017_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2017,changes_in_equity,,,0,1,761
2017_changes_in_equity_current_period_1_chunk_0,2017_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2017,changes_in_equity,,,0,1,751
2017_cash_flow_chunk_0,2017_cash_flow,normalized_table,cash_flow,2017,cash_flow,,,0,2,1169
2017_cash_flow_chunk_1,2017_cash_flow,normalized_table,cash_flow,2017,cash_flow,,,1,2,390
2018_section_0_chunk_0,2018_section_0,main_section,독립된 감사인의 감사보고서,2018,,,auditor_report_title,0,1,37
2018_section_1_chunk_0,2018_section_1,main_section,감사의견,2018,,,opinion,0,1,313
2018_section_2_chunk_0,2018_section_2,main_section,감사의견근거,2018,,,basis_for_opinion,0,1,6
2018_section_3_chunk_0,2018_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2018,,,auditor_responsibility,0,1,225
2018_section_4_chunk_0,2018_section_4,main_section,핵심감사사항,2018,,,key_audit_matters,0,1,880
2018_section_5_chunk_0,2018_section_5,main_section,핵심감사사항,2018,,,key_audit_matters,0,3,1193
2018_section_5_chunk_1,2018_section_5,main_section,핵심감사사항,2018,,,key_audit_matters,1,3,1231
2018_section_5_chunk_2,2018_section_5,main_section,핵심감사사항,2018,,,key_audit_matters,2,3,452
2018_section_6_chunk_0,2018_section_6,main_section,(첨부)재 무 제 표,2018,,,attached_financial_statements,0,1,11
2018_section_7_chunk_0,2018_section_7,main_section,주석,2018,,,notes_section,0,18,1186
2018_section_7_chunk_1,2018_section_7,main_section,주석,2018,,,notes_section,1,18,1322
2018_section_7_chunk_2,2018_section_7,main_section,주석,2018,,,notes_section,2,18,1323
2018_section_7_chunk_3,2018_section_7,main_section,주석,2018,,,notes_section,3,18,1162
2018_section_7_chunk_4,2018_section_7,main_section,주석,2018,,,notes_section,4,18,1264
2018_section_7_chunk_5,2018_section_7,main_section,주석,2018,,,notes_section,5,18,1258
2018_section_7_chunk_6,2018_section_7,main_section,주석,2018,,,notes_section,6,18,1245
2018_section_7_chunk_7,2018_section_7,main_section,주석,2018,,,notes_section,7,18,1283
2018_section_7_chunk_8,2018_section_7,main_section,주석,2018,,,notes_section,8,18,1289
2018_section_7_chunk_9,2018_section_7,main_section,주석,2018,,,notes_section,9,18,1315
2018_section_7_chunk_10,2018_section_7,main_section,주석,2018,,,notes_section,10,18,1350
2018_section_7_chunk_11,2018_section_7,main_section,주석,2018,,,notes_section,11,18,1325
2018_section_7_chunk_12,2018_section_7,main_section,주석,2018,,,notes_section,12,18,1311
2018_section_7_chunk_13,2018_section_7,main_section,주석,2018,,,notes_section,13,18,1255
2018_section_7_chunk_14,2018_section_7,main_section,주석,2018,,,notes_section,14,18,1222
2018_section_7_chunk_15,2018_section_7,main_section,주석,2018,,,notes_section,15,18,1116
2018_section_7_chunk_16,2018_section_7,main_section,주석,2018,,,notes_section,16,18,1318
2018_section_7_chunk_17,2018_section_7,main_section,주석,2018,,,notes_section,17,18,522
2018_section_8_chunk_0,2018_section_8,main_section,(주석,2018,,,notes_section,0,2,1124
2018_section_8_chunk_1,2018_section_8,main_section,(주석,2018,,,notes_section,1,2,525
2018_section_9_chunk_0,2018_section_9,main_section,주석,2018,,,notes_section,0,15,1195
2018_section_9_chunk_1,2018_section_9,main_section,주석,2018,,,notes_section,1,15,1294
2018_section_9_chunk_2,2018_section_9,main_section,주석,2018,,,notes_section,2,15,1352
2018_section_9_chunk_3,2018_section_9,main_section,주석,2018,,,notes_section,3,15,1242
2018_section_9_chunk_4,2018_section_9,main_section,주석,2018,,,notes_section,4,15,1339
2018_section_9_chunk_5,2018_section_9,main_section,주석,2018,,,notes_section,5,15,1347
2018_section_9_chunk_6,2018_section_9,main_section,주석,2018,,,notes_section,6,15,1290
2018_section_9_chunk_7,2018_section_9,main_section,주석,2018,,,notes_section,7,15,1141
2018_section_9_chunk_8,2018_section_9,main_section,주석,2018,,,notes_section,8,15,1335
2018_section_9_chunk_9,2018_section_9,main_section,주석,2018,,,notes_section,9,15,1187
2018_section_9_chunk_10,2018_section_9,main_section,주석,2018,,,notes_section,10,15,1343
2018_section_9_chunk_11,2018_section_9,main_section,주석,2018,,,notes_section,11,15,1279
2018_section_9_chunk_12,2018_section_9,main_section,주석,2018,,,notes_section,12,15,1313
2018_section_9_chunk_13,2018_section_9,main_section,주석,2018,,,notes_section,13,15,1324
2018_section_9_chunk_14,2018_section_9,main_section,주석,2018,,,notes_section,14,15,907
2018_note_1_0_chunk_0,2018_note_1_0,note_block,1. 일반적 사항 :,2018,,1,,0,1,442
2018_note_2_1_chunk_0,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,0,15,1165
2018_note_2_1_chunk_1,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,1,15,1160
2018_note_2_1_chunk_2,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,2,15,1316
2018_note_2_1_chunk_3,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,3,15,1181
2018_note_2_1_chunk_4,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,4,15,1284
2018_note_2_1_chunk_5,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,5,15,1052
2018_note_2_1_chunk_6,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,6,15,1151
2018_note_2_1_chunk_7,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,7,15,1220
2018_note_2_1_chunk_8,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,8,15,1113
2018_note_2_1_chunk_9,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,9,15,1285
2018_note_2_1_chunk_10,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,10,15,1320
2018_note_2_1_chunk_11,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,11,15,1295
2018_note_2_1_chunk_12,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,12,15,1282
2018_note_2_1_chunk_13,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,13,15,1223
2018_note_2_1_chunk_14,2018_note_2_1,note_block,2. 중요한 회계처리방침 :,2018,,2,,14,15,1172
2018_note_3_2_chunk_0,2018_note_3_2,note_block,3. 중요한 회계추정 및 가정 :,2018,,3,,0,2,984
2018_note_3_2_chunk_1,2018_note_3_2,note_block,3. 중요한 회계추정 및 가정 :,2018,,3,,1,2,1227
2018_note_6_3_chunk_0,2018_note_6_3,note_block,6. 범주별 금융상품 :,2018,,6,,0,1,205
2018_note_7_4_chunk_0,2018_note_7_4,note_block,7. 금융자산의 양도 :,2018,,7,,0,1,261
2018_note_8_5_chunk_0,2018_note_8_5,note_block,8. 공정가치금융자산 :,2018,,8,,0,1,326
2018_note_9_6_chunk_0,2018_note_9_6,note_block,9. 매도가능금융자산 :,2018,,9,,0,1,899
2018_note_10_7_chunk_0,2018_note_10_7,note_block,10. 매출채권 및 미수금 :,2018,,10,,0,1,421
2018_note_11_8_chunk_0,2018_note_11_8,note_block,11. 재고자산 :,2018,,11,,0,1,204
2018_note_12_9_chunk_0,2018_note_12_9,note_block,"12. 종속기업, 관계기업 및 공동기업 투자 :",2018,,12,,0,1,182
2018_note_13_10_chunk_0,2018_note_13_10,note_block,13. 유형자산 :,2018,,13,,0,1,199
2018_note_15_11_chunk_0,2018_note_15_11,note_block,15. 차입금 :,2018,,15,,0,1,92
2018_note_16_12_chunk_0,2018_note_16_12,note_block,16. 사채 :,2018,,16,,0,1,633
2018_note_19_13_chunk_0,2018_note_19_13,note_block,19. 우발부채와 약정사항 :,2018,,19,,0,2,1187
2018_note_19_13_chunk_1,2018_note_19_13,note_block,19. 우발부채와 약정사항 :,2018,,19,,1,2,422
2018_note_20_14_chunk_0,2018_note_20_14,note_block,20. 계약부채 :,2018,,20,,0,1,160
2018_note_21_15_chunk_0,2018_note_21_15,note_block,21. 자본금 :,2018,,21,,0,1,442
2018_note_22_16_chunk_0,2018_note_22_16,note_block,22. 이익잉여금 :,2018,,22,,0,1,655
2018_note_23_17_chunk_0,2018_note_23_17,note_block,23. 기타자본항목 :,2018,,23,,0,1,150
2018_note_24_18_chunk_0,2018_note_24_18,note_block,24. 비용의 성격별 분류 :,2018,,24,,0,1,90
2018_note_25_19_chunk_0,2018_note_25_19,note_block,25. 판매비와관리비 :,2018,,25,,0,1,45
2018_note_26_20_chunk_0,2018_note_26_20,note_block,26. 기타수익,2018,,26,,0,1,54
2018_note_27_21_chunk_0,2018_note_27_21,note_block,27. 금융수익 및 금융비용 :,2018,,27,,0,1,111
2018_note_28_22_chunk_0,2018_note_28_22,note_block,28. 법인세비용 :,2018,,28,,0,1,664
2018_note_29_23_chunk_0,2018_note_29_23,note_block,29. 주당이익 :,2018,,29,,0,1,142
2018_note_30_24_chunk_0,2018_note_30_24,note_block,30. 현금흐름표 :,2018,,30,,0,1,374
2018_note_31_25_chunk_0,2018_note_31_25,note_block,31. 재무위험관리 :,2018,,31,,0,5,1197
2018_note_31_25_chunk_1,2018_note_31_25,note_block,31. 재무위험관리 :,2018,,31,,1,5,1258
2018_note_31_25_chunk_2,2018_note_31_25,note_block,31. 재무위험관리 :,2018,,31,,2,5,1295
2018_note_31_25_chunk_3,2018_note_31_25,note_block,31. 재무위험관리 :,2018,,31,,3,5,1287
2018_note_31_25_chunk_4,2018_note_31_25,note_block,31. 재무위험관리 :,2018,,31,,4,5,531
2018_note_32_26_chunk_0,2018_note_32_26,note_block,32. 특수관계자와의 거래 :,2018,,32,,0,3,1177
2018_note_32_26_chunk_1,2018_note_32_26,note_block,32. 특수관계자와의 거래 :,2018,,32,,1,3,1318
2018_note_32_26_chunk_2,2018_note_32_26,note_block,32. 특수관계자와의 거래 :,2018,,32,,2,3,702
2018_balance_sheet_chunk_0,2018_balance_sheet,normalized_table,balance_sheet,2018,balance_sheet,,,0,2,1166
2018_balance_sheet_chunk_1,2018_balance_sheet,normalized_table,balance_sheet,2018,balance_sheet,,,1,2,1019
2018_income_statement_chunk_0,2018_income_statement,normalized_table,income_statement,2018,income_statement,,,0,1,662
2018_comprehensive_income_chunk_0,2018_comprehensive_income,normalized_table,comprehensive_income,2018,comprehensive_income,,,0,1,404
2018_changes_in_equity_prior_period_0_chunk_0,2018_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2018,changes_in_equity,,,0,1,701
2018_changes_in_equity_current_period_1_chunk_0,2018_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2018,changes_in_equity,,,0,1,854
2018_cash_flow_chunk_0,2018_cash_flow,normalized_table,cash_flow,2018,cash_flow,,,0,2,1181
2018_cash_flow_chunk_1,2018_cash_flow,normalized_table,cash_flow,2018,cash_flow,,,1,2,488
2019_section_0_chunk_0,2019_section_0,main_section,독립된 감사인의 감사보고서,2019,,,auditor_report_title,0,1,36
2019_section_1_chunk_0,2019_section_1,main_section,감사의견,2019,,,opinion,0,1,449
2019_section_2_chunk_0,2019_section_2,main_section,감사의견근거,2019,,,basis_for_opinion,0,1,6
2019_section_3_chunk_0,2019_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2019,,,auditor_responsibility,0,1,225
2019_section_4_chunk_0,2019_section_4,main_section,핵심감사사항,2019,,,key_audit_matters,0,2,1176
2019_section_4_chunk_1,2019_section_4,main_section,핵심감사사항,2019,,,key_audit_matters,1,2,877
2019_section_5_chunk_0,2019_section_5,main_section,재무제표감사에 대한 감사인의 책임,2019,,,auditor_responsibility,0,2,1131
2019_section_5_chunk_1,2019_section_5,main_section,재무제표감사에 대한 감사인의 책임,2019,,,auditor_responsibility,1,2,681
2019_section_6_chunk_0,2019_section_6,main_section,(첨부)재 무 제 표,2019,,,attached_financial_statements,0,1,11
2019_section_7_chunk_0,2019_section_7,main_section,주석,2019,,,notes_section,0,18,1198
2019_section_7_chunk_1,2019_section_7,main_section,주석,2019,,,notes_section,1,18,1046
2019_section_7_chunk_2,2019_section_7,main_section,주석,2019,,,notes_section,2,18,1267
2019_section_7_chunk_3,2019_section_7,main_section,주석,2019,,,notes_section,3,18,1343
2019_section_7_chunk_4,2019_section_7,main_section,주석,2019,,,notes_section,4,18,1187
2019_section_7_chunk_5,2019_section_7,main_section,주석,2019,,,notes_section,5,18,1247
2019_section_7_chunk_6,2019_section_7,main_section,주석,2019,,,notes_section,6,18,1330
2019_section_7_chunk_7,2019_section_7,main_section,주석,2019,,,notes_section,7,18,1343
2019_section_7_chunk_8,2019_section_7,main_section,주석,2019,,,notes_section,8,18,1331
2019_section_7_chunk_9,2019_section_7,main_section,주석,2019,,,notes_section,9,18,1349
2019_section_7_chunk_10,2019_section_7,main_section,주석,2019,,,notes_section,10,18,1337
2019_section_7_chunk_11,2019_section_7,main_section,주석,2019,,,notes_section,11,18,1335
2019_section_7_chunk_12,2019_section_7,main_section,주석,2019,,,notes_section,12,18,1128
2019_section_7_chunk_13,2019_section_7,main_section,주석,2019,,,notes_section,13,18,1285
2019_section_7_chunk_14,2019_section_7,main_section,주석,2019,,,notes_section,14,18,1346
2019_section_7_chunk_15,2019_section_7,main_section,주석,2019,,,notes_section,15,18,1192
2019_section_7_chunk_16,2019_section_7,main_section,주석,2019,,,notes_section,16,18,1258
2019_section_7_chunk_17,2019_section_7,main_section,주석,2019,,,notes_section,17,18,348
2019_section_8_chunk_0,2019_section_8,main_section,(주석,2019,,,notes_section,0,1,474
2019_section_9_chunk_0,2019_section_9,main_section,주석,2019,,,notes_section,0,13,1191
2019_section_9_chunk_1,2019_section_9,main_section,주석,2019,,,notes_section,1,13,1327
2019_section_9_chunk_2,2019_section_9,main_section,주석,2019,,,notes_section,2,13,1324
2019_section_9_chunk_3,2019_section_9,main_section,주석,2019,,,notes_section,3,13,1349
2019_section_9_chunk_4,2019_section_9,main_section,주석,2019,,,notes_section,4,13,1275
2019_section_9_chunk_5,2019_section_9,main_section,주석,2019,,,notes_section,5,13,1277
2019_section_9_chunk_6,2019_section_9,main_section,주석,2019,,,notes_section,6,13,1281
2019_section_9_chunk_7,2019_section_9,main_section,주석,2019,,,notes_section,7,13,1275
2019_section_9_chunk_8,2019_section_9,main_section,주석,2019,,,notes_section,8,13,1286
2019_section_9_chunk_9,2019_section_9,main_section,주석,2019,,,notes_section,9,13,1292
2019_section_9_chunk_10,2019_section_9,main_section,주석,2019,,,notes_section,10,13,1264
2019_section_9_chunk_11,2019_section_9,main_section,주석,2019,,,notes_section,11,13,1316
2019_section_9_chunk_12,2019_section_9,main_section,주석,2019,,,notes_section,12,13,492
2019_note_1_0_chunk_0,2019_note_1_0,note_block,1. 일반적 사항 :,2019,,1,,0,1,447
2019_note_2_1_chunk_0,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,0,15,1067
2019_note_2_1_chunk_1,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,1,15,1256
2019_note_2_1_chunk_2,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,2,15,1280
2019_note_2_1_chunk_3,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,3,15,1231
2019_note_2_1_chunk_4,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,4,15,1159
2019_note_2_1_chunk_5,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,5,15,1322
2019_note_2_1_chunk_6,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,6,15,1315
2019_note_2_1_chunk_7,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,7,15,1319
2019_note_2_1_chunk_8,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,8,15,1036
2019_note_2_1_chunk_9,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,9,15,1091
2019_note_2_1_chunk_10,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,10,15,1146
2019_note_2_1_chunk_11,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,11,15,1305
2019_note_2_1_chunk_12,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,12,15,1099
2019_note_2_1_chunk_13,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,13,15,1254
2019_note_2_1_chunk_14,2019_note_2_1,note_block,2. 중요한 회계처리방침:,2019,,2,,14,15,469
2019_note_3_2_chunk_0,2019_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2019,,3,,0,3,1155
2019_note_3_2_chunk_1,2019_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2019,,3,,1,3,1132
2019_note_3_2_chunk_2,2019_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2019,,3,,2,3,819
2019_note_6_3_chunk_0,2019_note_6_3,note_block,6. 범주별 금융상품:,2019,,6,,0,1,98
2019_note_7_4_chunk_0,2019_note_7_4,note_block,7. 금융자산의 양도:,2019,,7,,0,1,263
2019_note_8_5_chunk_0,2019_note_8_5,note_block,8. 공정가치금융자산:,2019,,8,,0,1,264
2019_note_9_6_chunk_0,2019_note_9_6,note_block,9. 매출채권 및 미수금:,2019,,9,,0,1,365
2019_note_10_7_chunk_0,2019_note_10_7,note_block,10. 재고자산 :,2019,,10,,0,1,136
2019_note_11_8_chunk_0,2019_note_11_8,note_block,"11. 종속기업, 관계기업 및 공동기업 투자:",2019,,11,,0,1,282
2019_note_12_9_chunk_0,2019_note_12_9,note_block,12. 유형자산 :,2019,,12,,0,1,512
2019_note_14_10_chunk_0,2019_note_14_10,note_block,14. 차입금:,2019,,14,,0,1,81
2019_note_15_11_chunk_0,2019_note_15_11,note_block,15. 사채:,2019,,15,,0,1,587
2019_note_18_12_chunk_0,2019_note_18_12,note_block,18. 우발부채와 약정사항:,2019,,18,,0,1,991
2019_note_19_13_chunk_0,2019_note_19_13,note_block,19. 계약부채:,2019,,19,,0,1,112
2019_note_20_14_chunk_0,2019_note_20_14,note_block,20. 자본금:,2019,,20,,0,1,240
2019_note_21_15_chunk_0,2019_note_21_15,note_block,21. 이익잉여금:,2019,,21,,0,1,274
2019_note_22_16_chunk_0,2019_note_22_16,note_block,22. 기타자본항목:,2019,,22,,0,1,44
2019_note_23_17_chunk_0,2019_note_23_17,note_block,23. 비용의 성격별 분류:,2019,,23,,0,1,50
2019_note_24_18_chunk_0,2019_note_24_18,note_block,24. 판매비와관리비:,2019,,24,,0,1,44
2019_note_25_19_chunk_0,2019_note_25_19,note_block,25. 기타수익,2019,,25,,0,1,53
2019_note_26_20_chunk_0,2019_note_26_20,note_block,26. 금융수익 및 금융비용:,2019,,26,,0,1,104
2019_note_27_21_chunk_0,2019_note_27_21,note_block,27. 법인세비용:,2019,,27,,0,1,230
2019_note_28_22_chunk_0,2019_note_28_22,note_block,28. 주당이익:,2019,,28,,0,1,141
2019_note_29_23_chunk_0,2019_note_29_23,note_block,29. 현금흐름표:,2019,,29,,0,1,416
2019_note_30_24_chunk_0,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,0,5,1185
2019_note_30_24_chunk_1,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,1,5,1318
2019_note_30_24_chunk_2,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,2,5,1306
2019_note_30_24_chunk_3,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,3,5,1284
2019_note_30_24_chunk_4,2019_note_30_24,note_block,30. 재무위험관리:,2019,,30,,4,5,384
2019_note_31_25_chunk_0,2019_note_31_25,note_block,31. 부문별 보고:,2019,,31,,0,1,329
2019_note_32_26_chunk_0,2019_note_32_26,note_block,32. 특수관계자와의 거래:,2019,,32,,0,1,994
2019_note_33_27_chunk_0,2019_note_33_27,note_block,33. 사업결합:,2019,,33,,0,1,261
2019_balance_sheet_chunk_0,2019_balance_sheet,normalized_table,balance_sheet,2019,balance_sheet,,,0,2,1174
2019_balance_sheet_chunk_1,2019_balance_sheet,normalized_table,balance_sheet,2019,balance_sheet,,,1,2,973
2019_income_statement_chunk_0,2019_income_statement,normalized_table,income_statement,2019,income_statement,,,0,1,664
2019_comprehensive_income_chunk_0,2019_comprehensive_income,normalized_table,comprehensive_income,2019,comprehensive_income,,,0,1,367
2019_changes_in_equity_prior_period_0_chunk_0,2019_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2019,changes_in_equity,,,0,1,846
2019_changes_in_equity_current_period_1_chunk_0,2019_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2019,changes_in_equity,,,0,1,582
2019_cash_flow_chunk_0,2019_cash_flow,normalized_table,cash_flow,2019,cash_flow,,,0,2,1160
2019_cash_flow_chunk_1,2019_cash_flow,normalized_table,cash_flow,2019,cash_flow,,,1,2,499
2020_section_0_chunk_0,2020_section_0,main_section,독립된 감사인의 감사보고서,2020,,,auditor_report_title,0,1,14
2020_section_1_chunk_0,2020_section_1,main_section,감사의견,2020,,,opinion,0,1,408
2020_section_2_chunk_0,2020_section_2,main_section,감사의견근거,2020,,,basis_for_opinion,0,1,6
2020_section_3_chunk_0,2020_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2020,,,auditor_responsibility,0,1,224
2020_section_4_chunk_0,2020_section_4,main_section,핵심감사사항,2020,,,key_audit_matters,0,1,877
2020_section_5_chunk_0,2020_section_5,main_section,기타사항,2020,,,other_matters,0,1,439
2020_section_6_chunk_0,2020_section_6,main_section,재무제표감사에 대한 감사인의 책임,2020,,,auditor_responsibility,0,2,1129
2020_section_6_chunk_1,2020_section_6,main_section,재무제표감사에 대한 감사인의 책임,2020,,,auditor_responsibility,1,2,686
2020_section_7_chunk_0,2020_section_7,main_section,(첨부)재 무 제 표,2020,,,attached_financial_statements,0,1,11
2020_section_8_chunk_0,2020_section_8,main_section,주석,2020,,,notes_section,0,17,1200
2020_section_8_chunk_1,2020_section_8,main_section,주석,2020,,,notes_section,1,17,1289
2020_section_8_chunk_2,2020_section_8,main_section,주석,2020,,,notes_section,2,17,1351
2020_section_8_chunk_3,2020_section_8,main_section,주석,2020,,,notes_section,3,17,1271
2020_section_8_chunk_4,2020_section_8,main_section,주석,2020,,,notes_section,4,17,1315
2020_section_8_chunk_5,2020_section_8,main_section,주석,2020,,,notes_section,5,17,1310
2020_section_8_chunk_6,2020_section_8,main_section,주석,2020,,,notes_section,6,17,1315
2020_section_8_chunk_7,2020_section_8,main_section,주석,2020,,,notes_section,7,17,1227
2020_section_8_chunk_8,2020_section_8,main_section,주석,2020,,,notes_section,8,17,1073
2020_section_8_chunk_9,2020_section_8,main_section,주석,2020,,,notes_section,9,17,1219
2020_section_8_chunk_10,2020_section_8,main_section,주석,2020,,,notes_section,10,17,1309
2020_section_8_chunk_11,2020_section_8,main_section,주석,2020,,,notes_section,11,17,1294
2020_section_8_chunk_12,2020_section_8,main_section,주석,2020,,,notes_section,12,17,1348
2020_section_8_chunk_13,2020_section_8,main_section,주석,2020,,,notes_section,13,17,1314
2020_section_8_chunk_14,2020_section_8,main_section,주석,2020,,,notes_section,14,17,1216
2020_section_8_chunk_15,2020_section_8,main_section,주석,2020,,,notes_section,15,17,1345
2020_section_8_chunk_16,2020_section_8,main_section,주석,2020,,,notes_section,16,17,975
2020_section_9_chunk_0,2020_section_9,main_section,(주석,2020,,,notes_section,0,13,1164
2020_section_9_chunk_1,2020_section_9,main_section,(주석,2020,,,notes_section,1,13,1340
2020_section_9_chunk_2,2020_section_9,main_section,(주석,2020,,,notes_section,2,13,1324
2020_section_9_chunk_3,2020_section_9,main_section,(주석,2020,,,notes_section,3,13,1349
2020_section_9_chunk_4,2020_section_9,main_section,(주석,2020,,,notes_section,4,13,1349
2020_section_9_chunk_5,2020_section_9,main_section,(주석,2020,,,notes_section,5,13,1342
2020_section_9_chunk_6,2020_section_9,main_section,(주석,2020,,,notes_section,6,13,1340
2020_section_9_chunk_7,2020_section_9,main_section,(주석,2020,,,notes_section,7,13,1348
2020_section_9_chunk_8,2020_section_9,main_section,(주석,2020,,,notes_section,8,13,1331
2020_section_9_chunk_9,2020_section_9,main_section,(주석,2020,,,notes_section,9,13,1340
2020_section_9_chunk_10,2020_section_9,main_section,(주석,2020,,,notes_section,10,13,1166
2020_section_9_chunk_11,2020_section_9,main_section,(주석,2020,,,notes_section,11,13,1330
2020_section_9_chunk_12,2020_section_9,main_section,(주석,2020,,,notes_section,12,13,491
2020_note_1_0_chunk_0,2020_note_1_0,note_block,1. 일반적 사항 :,2020,,1,,0,1,442
2020_note_2_1_chunk_0,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,0,14,1190
2020_note_2_1_chunk_1,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,1,14,1318
2020_note_2_1_chunk_2,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,2,14,1076
2020_note_2_1_chunk_3,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,3,14,1161
2020_note_2_1_chunk_4,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,4,14,1253
2020_note_2_1_chunk_5,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,5,14,1303
2020_note_2_1_chunk_6,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,6,14,1308
2020_note_2_1_chunk_7,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,7,14,1292
2020_note_2_1_chunk_8,2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,8,14,1286
