doc_id,source_type,title,year,statement_type,note_number,section_type,text_length
2019_table_summary_229,table_summary,table_summary_229,2019,,,,196
2019_table_summary_230,table_summary,table_summary_230,2019,,,,77
2019_table_summary_231,table_summary,table_summary_231,2019,,,,64
2019_table_summary_232,table_summary,table_summary_232,2019,,,,194
2019_table_summary_233,table_summary,table_summary_233,2019,,,,77
2019_table_summary_234,table_summary,table_summary_234,2019,,,,216
2019_table_summary_235,table_summary,table_summary_235,2019,,,,91
2019_table_summary_236,table_summary,table_summary_236,2019,,,,247
2019_table_summary_237,table_summary,table_summary_237,2019,,,,91
2019_table_summary_238,table_summary,table_summary_238,2019,,,,261
2019_table_summary_239,table_summary,table_summary_239,2019,,,,91
2019_table_summary_240,table_summary,table_summary_240,2019,,,,202
2019_table_summary_241,table_summary,table_summary_241,2019,,,,91
2019_table_summary_242,table_summary,table_summary_242,2019,,,,261
2019_table_summary_243,table_summary,table_summary_243,2019,,,,91
2019_table_summary_244,table_summary,table_summary_244,2019,,,,261
2019_table_summary_245,table_summary,table_summary_245,2019,,,,91
2019_table_summary_246,table_summary,table_summary_246,2019,,,,245
2019_table_summary_247,table_summary,table_summary_247,2019,,,,91
2019_table_summary_248,table_summary,table_summary_248,2019,,,,152
2019_table_summary_249,table_summary,table_summary_249,2019,,,,157
2019_table_summary_250,table_summary,table_summary_250,2019,,,,64
2019_table_summary_251,table_summary,table_summary_251,2019,,,,220
2019_table_summary_252,table_summary,table_summary_252,2019,,,,164
2019_table_summary_253,table_summary,table_summary_253,2019,,,,64
2019_table_summary_254,table_summary,table_summary_254,2019,,,,211
2019_table_summary_255,table_summary,table_summary_255,2019,,,,172
2019_table_summary_256,table_summary,table_summary_256,2019,,,,64
2019_table_summary_257,table_summary,table_summary_257,2019,,,,250
2019_table_summary_258,table_summary,table_summary_258,2019,,,,164
2019_table_summary_259,table_summary,table_summary_259,2019,,,,64
2019_table_summary_260,table_summary,table_summary_260,2019,,,,205
2019_table_summary_261,table_summary,table_summary_261,2019,,,,172
2019_table_summary_262,table_summary,table_summary_262,2019,,,,64
2019_table_summary_263,table_summary,table_summary_263,2019,,,,192
2019_table_summary_264,table_summary,table_summary_264,2019,,,,245
2019_table_summary_265,table_summary,table_summary_265,2019,,,,64
2019_table_summary_266,table_summary,table_summary_266,2019,,,,170
2019_table_summary_267,table_summary,table_summary_267,2019,,,,206
2019_table_summary_268,table_summary,table_summary_268,2019,,,,64
2019_table_summary_269,table_summary,table_summary_269,2019,,,,218
2019_table_summary_270,table_summary,table_summary_270,2019,,,,253
2019_table_summary_271,table_summary,table_summary_271,2019,,,,64
2019_table_summary_272,table_summary,table_summary_272,2019,,,,169
2019_table_summary_273,table_summary,table_summary_273,2019,,,,319
2019_table_summary_274,table_summary,table_summary_274,2019,,,,64
2019_table_summary_275,table_summary,table_summary_275,2019,,,,118
2019_table_summary_276,table_summary,table_summary_276,2019,,,,64
2019_table_summary_277,table_summary,table_summary_277,2019,,,,150
2019_table_summary_278,table_summary,table_summary_278,2019,,,,98
2019_table_summary_279,table_summary,table_summary_279,2019,,,,103
2019_table_summary_280,table_summary,table_summary_280,2019,,,,216
2019_table_summary_281,table_summary,table_summary_281,2019,,,,91
2019_table_summary_282,table_summary,table_summary_282,2019,,,,109
2019_table_summary_283,table_summary,table_summary_283,2019,,,,159
2019_table_summary_284,table_summary,table_summary_284,2019,,,,68
2019_table_summary_285,table_summary,table_summary_285,2019,,,,321
2019_table_summary_286,table_summary,table_summary_286,2019,,,,512
2019_table_summary_287,table_summary,table_summary_287,2019,,,,473
2020_section_0,main_section,독립된 감사인의 감사보고서,2020,,,auditor_report_title,14
2020_section_1,main_section,감사의견,2020,,,opinion,408
2020_section_2,main_section,감사의견근거,2020,,,basis_for_opinion,6
2020_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2020,,,auditor_responsibility,224
2020_section_4,main_section,핵심감사사항,2020,,,key_audit_matters,877
2020_section_5,main_section,기타사항,2020,,,other_matters,439
2020_section_6,main_section,재무제표감사에 대한 감사인의 책임,2020,,,auditor_responsibility,1646
2020_section_7,main_section,(첨부)재 무 제 표,2020,,,attached_financial_statements,11
2020_section_8,main_section,주석,2020,,,notes_section,18527
2020_section_9,main_section,(주석,2020,,,notes_section,13760
2020_note_1_0,note_block,1. 일반적 사항 :,2020,,1,,442
2020_note_2_1,note_block,2. 중요한 회계처리방침:,2020,,2,,15048
2020_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2020,,3,,2816
2020_note_5_3,note_block,5. 금융자산의 양도:,2020,,5,,263
2020_note_6_4,note_block,6. 공정가치금융자산:,2020,,6,,267
2020_note_7_5,note_block,7. 매출채권 및 미수금:,2020,,7,,364
2020_note_8_6,note_block,8. 재고자산 :,2020,,8,,136
2020_note_9_7,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2020,,9,,257
2020_note_10_8,note_block,10. 유형자산 :,2020,,10,,708
2020_note_12_9,note_block,12. 차입금:,2020,,12,,81
2020_note_13_10,note_block,13. 사채:,2020,,13,,1227
2020_note_16_11,note_block,16. 우발부채와 약정사항:,2020,,16,,783
2020_note_17_12,note_block,17. 계약부채:,2020,,17,,90
2020_note_18_13,note_block,18. 자본금:,2020,,18,,287
2020_note_19_14,note_block,19. 이익잉여금:,2020,,19,,276
2020_note_20_15,note_block,20. 기타자본항목:,2020,,20,,44
2020_note_21_16,note_block,21. 비용의 성격별 분류:,2020,,21,,50
2020_note_22_17,note_block,22. 판매비와관리비:,2020,,22,,45
2020_note_23_18,note_block,23. 기타수익,2020,,23,,53
2020_note_24_19,note_block,24. 금융수익 및 금융비용:,2020,,24,,104
2020_note_25_20,note_block,25. 법인세비용:,2020,,25,,235
2020_note_26_21,note_block,26. 주당이익:,2020,,26,,142
2020_note_27_22,note_block,27. 현금흐름표:,2020,,27,,518
2020_note_28_23,note_block,28. 재무위험관리:,2020,,28,,4711
2020_note_29_24,note_block,29. 부문별 보고:,2020,,29,,335
2020_note_30_25,note_block,30. 특수관계자와의 거래:,2020,,30,,894
2020_balance_sheet,normalized_table,balance_sheet,2020,balance_sheet,,,2063
2020_income_statement,normalized_table,income_statement,2020,income_statement,,,670
2020_comprehensive_income,normalized_table,comprehensive_income,2020,comprehensive_income,,,370
2020_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2020,changes_in_equity,,,584
2020_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2020,changes_in_equity,,,576
2020_cash_flow,normalized_table,cash_flow,2020,cash_flow,,,1463
2020_table_summary_0,table_summary,table_summary_0,2020,,,,107
2020_table_summary_1,table_summary,table_summary_1,2020,,,,79
2020_table_summary_2,table_summary,table_summary_2,2020,,,,110
2020_table_summary_3,table_summary,table_summary_3,2020,,,,208
2020_table_summary_4,table_summary,table_summary_4,2020,,,,62
2020_table_summary_5,table_summary,table_summary_5,2020,,,,107
2020_table_summary_6,table_summary,table_summary_6,2020,,,,107
2020_table_summary_7,table_summary,table_summary_7,2020,,,,97
2020_table_summary_8,table_summary,table_summary_8,2020,,,,135
2020_table_summary_9,table_summary,table_summary_9,2020,,,,202
2020_table_summary_10,table_summary,table_summary_10,2020,,,,168
2020_table_summary_11,table_summary,table_summary_11,2020,,,,82
2020_table_summary_12,table_summary,table_summary_12,2020,,,,257
2020_table_summary_13,table_summary,table_summary_13,2020,,,,204
2020_table_summary_14,table_summary,table_summary_14,2020,,,,82
2020_table_summary_15,table_summary,table_summary_15,2020,,,,287
2020_table_summary_16,table_summary,table_summary_16,2020,,,,199
2020_table_summary_17,table_summary,table_summary_17,2020,,,,82
2020_table_summary_18,table_summary,table_summary_18,2020,,,,258
2020_table_summary_19,table_summary,table_summary_19,2020,,,,187
2020_table_summary_20,table_summary,table_summary_20,2020,,,,82
2020_table_summary_21,table_summary,table_summary_21,2020,,,,250
2020_table_summary_22,table_summary,table_summary_22,2020,,,,189
2020_table_summary_23,table_summary,table_summary_23,2020,,,,82
2020_table_summary_24,table_summary,table_summary_24,2020,,,,114
2020_table_summary_25,table_summary,table_summary_25,2020,,,,93
2020_table_summary_26,table_summary,table_summary_26,2020,,,,91
2020_table_summary_27,table_summary,table_summary_27,2020,,,,64
2020_table_summary_28,table_summary,table_summary_28,2020,,,,171
2020_table_summary_29,table_summary,table_summary_29,2020,,,,64
2020_table_summary_30,table_summary,table_summary_30,2020,,,,154
2020_table_summary_31,table_summary,table_summary_31,2020,,,,113
2020_table_summary_32,table_summary,table_summary_32,2020,,,,64
2020_table_summary_33,table_summary,table_summary_33,2020,,,,173
2020_table_summary_34,table_summary,table_summary_34,2020,,,,64
2020_table_summary_35,table_summary,table_summary_35,2020,,,,154
2020_table_summary_36,table_summary,table_summary_36,2020,,,,113
2020_table_summary_37,table_summary,table_summary_37,2020,,,,64
2020_table_summary_38,table_summary,table_summary_38,2020,,,,166
2020_table_summary_39,table_summary,table_summary_39,2020,,,,64
2020_table_summary_40,table_summary,table_summary_40,2020,,,,141
2020_table_summary_41,table_summary,table_summary_41,2020,,,,113
2020_table_summary_42,table_summary,table_summary_42,2020,,,,64
2020_table_summary_43,table_summary,table_summary_43,2020,,,,168
2020_table_summary_44,table_summary,table_summary_44,2020,,,,64
2020_table_summary_45,table_summary,table_summary_45,2020,,,,140
2020_table_summary_46,table_summary,table_summary_46,2020,,,,113
2020_table_summary_47,table_summary,table_summary_47,2020,,,,64
2020_table_summary_48,table_summary,table_summary_48,2020,,,,136
2020_table_summary_49,table_summary,table_summary_49,2020,,,,64
2020_table_summary_50,table_summary,table_summary_50,2020,,,,89
2020_table_summary_51,table_summary,table_summary_51,2020,,,,64
2020_table_summary_52,table_summary,table_summary_52,2020,,,,83
2020_table_summary_53,table_summary,table_summary_53,2020,,,,64
2020_table_summary_54,table_summary,table_summary_54,2020,,,,121
2020_table_summary_55,table_summary,table_summary_55,2020,,,,64
2020_table_summary_56,table_summary,table_summary_56,2020,,,,122
2020_table_summary_57,table_summary,table_summary_57,2020,,,,64
2020_table_summary_58,table_summary,table_summary_58,2020,,,,137
2020_table_summary_59,table_summary,table_summary_59,2020,,,,70
2020_table_summary_60,table_summary,table_summary_60,2020,,,,203
2020_table_summary_61,table_summary,table_summary_61,2020,,,,77
2020_table_summary_62,table_summary,table_summary_62,2020,,,,64
2020_table_summary_63,table_summary,table_summary_63,2020,,,,201
2020_table_summary_64,table_summary,table_summary_64,2020,,,,64
2020_table_summary_65,table_summary,table_summary_65,2020,,,,163
2020_table_summary_66,table_summary,table_summary_66,2020,,,,64
2020_table_summary_67,table_summary,table_summary_67,2020,,,,213
2020_table_summary_68,table_summary,table_summary_68,2020,,,,107
2020_table_summary_69,table_summary,table_summary_69,2020,,,,64
2020_table_summary_70,table_summary,table_summary_70,2020,,,,252
2020_table_summary_71,table_summary,table_summary_71,2020,,,,64
2020_table_summary_72,table_summary,table_summary_72,2020,,,,126
2020_table_summary_73,table_summary,table_summary_73,2020,,,,220
2020_table_summary_74,table_summary,table_summary_74,2020,,,,109
2020_table_summary_75,table_summary,table_summary_75,2020,,,,64
2020_table_summary_76,table_summary,table_summary_76,2020,,,,276
2020_table_summary_77,table_summary,table_summary_77,2020,,,,91
2020_table_summary_78,table_summary,table_summary_78,2020,,,,64
2020_table_summary_79,table_summary,table_summary_79,2020,,,,275
2020_table_summary_80,table_summary,table_summary_80,2020,,,,91
2020_table_summary_81,table_summary,table_summary_81,2020,,,,64
2020_table_summary_82,table_summary,table_summary_82,2020,,,,287
2020_table_summary_83,table_summary,table_summary_83,2020,,,,85
2020_table_summary_84,table_summary,table_summary_84,2020,,,,64
2020_table_summary_85,table_summary,table_summary_85,2020,,,,287
2020_table_summary_86,table_summary,table_summary_86,2020,,,,85
2020_table_summary_87,table_summary,table_summary_87,2020,,,,67
2020_table_summary_88,table_summary,table_summary_88,2020,,,,225
2020_table_summary_89,table_summary,table_summary_89,2020,,,,64
2020_table_summary_90,table_summary,table_summary_90,2020,,,,248
2020_table_summary_91,table_summary,table_summary_91,2020,,,,64
2020_table_summary_92,table_summary,table_summary_92,2020,,,,242
2020_table_summary_93,table_summary,table_summary_93,2020,,,,64
2020_table_summary_94,table_summary,table_summary_94,2020,,,,204
2020_table_summary_95,table_summary,table_summary_95,2020,,,,64
2020_table_summary_96,table_summary,table_summary_96,2020,,,,184
2020_table_summary_97,table_summary,table_summary_97,2020,,,,84
2020_table_summary_98,table_summary,table_summary_98,2020,,,,64
2020_table_summary_99,table_summary,table_summary_99,2020,,,,138
2020_table_summary_100,table_summary,table_summary_100,2020,,,,64
2020_table_summary_101,table_summary,table_summary_101,2020,,,,183
2020_table_summary_102,table_summary,table_summary_102,2020,,,,64
2020_table_summary_103,table_summary,table_summary_103,2020,,,,177
2020_table_summary_104,table_summary,table_summary_104,2020,,,,90
2020_table_summary_105,table_summary,table_summary_105,2020,,,,64
2020_table_summary_106,table_summary,table_summary_106,2020,,,,76
2020_table_summary_107,table_summary,table_summary_107,2020,,,,62
2020_table_summary_108,table_summary,table_summary_108,2020,,,,79
2020_table_summary_109,table_summary,table_summary_109,2020,,,,79
2020_table_summary_110,table_summary,table_summary_110,2020,,,,64
2020_table_summary_111,table_summary,table_summary_111,2020,,,,132
2020_table_summary_112,table_summary,table_summary_112,2020,,,,67
2020_table_summary_113,table_summary,table_summary_113,2020,,,,217
2020_table_summary_114,table_summary,table_summary_114,2020,,,,303
2020_table_summary_115,table_summary,table_summary_115,2020,,,,64
2020_table_summary_116,table_summary,table_summary_116,2020,,,,99
2020_table_summary_117,table_summary,table_summary_117,2020,,,,67
2020_table_summary_118,table_summary,table_summary_118,2020,,,,266
2020_table_summary_119,table_summary,table_summary_119,2020,,,,92
2020_table_summary_120,table_summary,table_summary_120,2020,,,,64
2020_table_summary_121,table_summary,table_summary_121,2020,,,,96
2020_table_summary_122,table_summary,table_summary_122,2020,,,,64
2020_table_summary_123,table_summary,table_summary_123,2020,,,,170
2020_table_summary_124,table_summary,table_summary_124,2020,,,,64
2020_table_summary_125,table_summary,table_summary_125,2020,,,,128
2020_table_summary_126,table_summary,table_summary_126,2020,,,,64
2020_table_summary_127,table_summary,table_summary_127,2020,,,,128
2020_table_summary_128,table_summary,table_summary_128,2020,,,,64
2020_table_summary_129,table_summary,table_summary_129,2020,,,,122
2020_table_summary_130,table_summary,table_summary_130,2020,,,,64
2020_table_summary_131,table_summary,table_summary_131,2020,,,,145
2020_table_summary_132,table_summary,table_summary_132,2020,,,,62
2020_table_summary_133,table_summary,table_summary_133,2020,,,,101
2020_table_summary_134,table_summary,table_summary_134,2020,,,,62
2020_table_summary_135,table_summary,table_summary_135,2020,,,,106
2020_table_summary_136,table_summary,table_summary_136,2020,,,,64
2020_table_summary_137,table_summary,table_summary_137,2020,,,,225
2020_table_summary_138,table_summary,table_summary_138,2020,,,,63
2020_table_summary_139,table_summary,table_summary_139,2020,,,,88
2020_table_summary_140,table_summary,table_summary_140,2020,,,,64
2020_table_summary_141,table_summary,table_summary_141,2020,,,,87
2020_table_summary_142,table_summary,table_summary_142,2020,,,,64
2020_table_summary_143,table_summary,table_summary_143,2020,,,,93
2020_table_summary_144,table_summary,table_summary_144,2020,,,,64
2020_table_summary_145,table_summary,table_summary_145,2020,,,,180
2020_table_summary_146,table_summary,table_summary_146,2020,,,,64
2020_table_summary_147,table_summary,table_summary_147,2020,,,,84
2020_table_summary_148,table_summary,table_summary_148,2020,,,,96
2020_table_summary_149,table_summary,table_summary_149,2020,,,,64
2020_table_summary_150,table_summary,table_summary_150,2020,,,,159
2020_table_summary_151,table_summary,table_summary_151,2020,,,,323
2020_table_summary_152,table_summary,table_summary_152,2020,,,,64
2020_table_summary_153,table_summary,table_summary_153,2020,,,,209
2020_table_summary_154,table_summary,table_summary_154,2020,,,,70
2020_table_summary_155,table_summary,table_summary_155,2020,,,,198
2020_table_summary_156,table_summary,table_summary_156,2020,,,,70
2020_table_summary_157,table_summary,table_summary_157,2020,,,,177
2020_table_summary_158,table_summary,table_summary_158,2020,,,,64
2020_table_summary_159,table_summary,table_summary_159,2020,,,,170
2020_table_summary_160,table_summary,table_summary_160,2020,,,,64
2020_table_summary_161,table_summary,table_summary_161,2020,,,,168
2020_table_summary_162,table_summary,table_summary_162,2020,,,,106
2020_table_summary_163,table_summary,table_summary_163,2020,,,,64
2020_table_summary_164,table_summary,table_summary_164,2020,,,,150
2020_table_summary_165,table_summary,table_summary_165,2020,,,,64
2020_table_summary_166,table_summary,table_summary_166,2020,,,,140
2020_table_summary_167,table_summary,table_summary_167,2020,,,,64
2020_table_summary_168,table_summary,table_summary_168,2020,,,,155
2020_table_summary_169,table_summary,table_summary_169,2020,,,,64
2020_table_summary_170,table_summary,table_summary_170,2020,,,,163
2020_table_summary_171,table_summary,table_summary_171,2020,,,,64
2020_table_summary_172,table_summary,table_summary_172,2020,,,,167
2020_table_summary_173,table_summary,table_summary_173,2020,,,,101
2020_table_summary_174,table_summary,table_summary_174,2020,,,,64
2020_table_summary_175,table_summary,table_summary_175,2020,,,,331
2020_table_summary_176,table_summary,table_summary_176,2020,,,,340
2020_table_summary_177,table_summary,table_summary_177,2020,,,,64
2020_table_summary_178,table_summary,table_summary_178,2020,,,,335
2020_table_summary_179,table_summary,table_summary_179,2020,,,,340
2020_table_summary_180,table_summary,table_summary_180,2020,,,,64
2020_table_summary_181,table_summary,table_summary_181,2020,,,,183
2020_table_summary_182,table_summary,table_summary_182,2020,,,,71
2020_table_summary_183,table_summary,table_summary_183,2020,,,,156
2020_table_summary_184,table_summary,table_summary_184,2020,,,,71
2020_table_summary_185,table_summary,table_summary_185,2020,,,,152
2020_table_summary_186,table_summary,table_summary_186,2020,,,,64
2020_table_summary_187,table_summary,table_summary_187,2020,,,,141
2020_table_summary_188,table_summary,table_summary_188,2020,,,,64
2020_table_summary_189,table_summary,table_summary_189,2020,,,,167
2020_table_summary_190,table_summary,table_summary_190,2020,,,,64
2020_table_summary_191,table_summary,table_summary_191,2020,,,,175
2020_table_summary_192,table_summary,table_summary_192,2020,,,,64
2020_table_summary_193,table_summary,table_summary_193,2020,,,,230
2020_table_summary_194,table_summary,table_summary_194,2020,,,,88
2020_table_summary_195,table_summary,table_summary_195,2020,,,,64
2020_table_summary_196,table_summary,table_summary_196,2020,,,,230
2020_table_summary_197,table_summary,table_summary_197,2020,,,,99
2020_table_summary_198,table_summary,table_summary_198,2020,,,,64
2020_table_summary_199,table_summary,table_summary_199,2020,,,,190
2020_table_summary_200,table_summary,table_summary_200,2020,,,,64
2020_table_summary_201,table_summary,table_summary_201,2020,,,,116
2020_table_summary_202,table_summary,table_summary_202,2020,,,,64
2020_table_summary_203,table_summary,table_summary_203,2020,,,,117
2020_table_summary_204,table_summary,table_summary_204,2020,,,,64
2020_table_summary_205,table_summary,table_summary_205,2020,,,,132
2020_table_summary_206,table_summary,table_summary_206,2020,,,,64
2020_table_summary_207,table_summary,table_summary_207,2020,,,,187
2020_table_summary_208,table_summary,table_summary_208,2020,,,,165
2020_table_summary_209,table_summary,table_summary_209,2020,,,,64
2020_table_summary_210,table_summary,table_summary_210,2020,,,,187
2020_table_summary_211,table_summary,table_summary_211,2020,,,,64
2020_table_summary_212,table_summary,table_summary_212,2020,,,,186
2020_table_summary_213,table_summary,table_summary_213,2020,,,,67
2020_table_summary_214,table_summary,table_summary_214,2020,,,,258
2020_table_summary_215,table_summary,table_summary_215,2020,,,,64
2020_table_summary_216,table_summary,table_summary_216,2020,,,,121
2020_table_summary_217,table_summary,table_summary_217,2020,,,,64
2020_table_summary_218,table_summary,table_summary_218,2020,,,,108
2020_table_summary_219,table_summary,table_summary_219,2020,,,,142
2020_table_summary_220,table_summary,table_summary_220,2020,,,,64
2020_table_summary_221,table_summary,table_summary_221,2020,,,,197
2020_table_summary_222,table_summary,table_summary_222,2020,,,,77
2020_table_summary_223,table_summary,table_summary_223,2020,,,,64
2020_table_summary_224,table_summary,table_summary_224,2020,,,,197
2020_table_summary_225,table_summary,table_summary_225,2020,,,,142
2020_table_summary_226,table_summary,table_summary_226,2020,,,,236
2020_table_summary_227,table_summary,table_summary_227,2020,,,,91
2020_table_summary_228,table_summary,table_summary_228,2020,,,,221
2020_table_summary_229,table_summary,table_summary_229,2020,,,,91
2020_table_summary_230,table_summary,table_summary_230,2020,,,,255
2020_table_summary_231,table_summary,table_summary_231,2020,,,,91
2020_table_summary_232,table_summary,table_summary_232,2020,,,,195
2020_table_summary_233,table_summary,table_summary_233,2020,,,,91
2020_table_summary_234,table_summary,table_summary_234,2020,,,,261
2020_table_summary_235,table_summary,table_summary_235,2020,,,,91
2020_table_summary_236,table_summary,table_summary_236,2020,,,,280
2020_table_summary_237,table_summary,table_summary_237,2020,,,,91
2020_table_summary_238,table_summary,table_summary_238,2020,,,,259
2020_table_summary_239,table_summary,table_summary_239,2020,,,,91
2020_table_summary_240,table_summary,table_summary_240,2020,,,,152
2020_table_summary_241,table_summary,table_summary_241,2020,,,,91
2020_table_summary_242,table_summary,table_summary_242,2020,,,,64
2020_table_summary_243,table_summary,table_summary_243,2020,,,,272
2020_table_summary_244,table_summary,table_summary_244,2020,,,,164
2020_table_summary_245,table_summary,table_summary_245,2020,,,,64
2020_table_summary_246,table_summary,table_summary_246,2020,,,,210
2020_table_summary_247,table_summary,table_summary_247,2020,,,,172
2020_table_summary_248,table_summary,table_summary_248,2020,,,,64
2020_table_summary_249,table_summary,table_summary_249,2020,,,,221
2020_table_summary_250,table_summary,table_summary_250,2020,,,,164
2020_table_summary_251,table_summary,table_summary_251,2020,,,,64
2020_table_summary_252,table_summary,table_summary_252,2020,,,,211
2020_table_summary_253,table_summary,table_summary_253,2020,,,,172
2020_table_summary_254,table_summary,table_summary_254,2020,,,,64
2020_table_summary_255,table_summary,table_summary_255,2020,,,,236
2020_table_summary_256,table_summary,table_summary_256,2020,,,,232
2020_table_summary_257,table_summary,table_summary_257,2020,,,,64
2020_table_summary_258,table_summary,table_summary_258,2020,,,,168
2020_table_summary_259,table_summary,table_summary_259,2020,,,,207
2020_table_summary_260,table_summary,table_summary_260,2020,,,,64
2020_table_summary_261,table_summary,table_summary_261,2020,,,,193
2020_table_summary_262,table_summary,table_summary_262,2020,,,,232
2020_table_summary_263,table_summary,table_summary_263,2020,,,,64
2020_table_summary_264,table_summary,table_summary_264,2020,,,,170
2020_table_summary_265,table_summary,table_summary_265,2020,,,,207
2020_table_summary_266,table_summary,table_summary_266,2020,,,,64
2020_table_summary_267,table_summary,table_summary_267,2020,,,,117
2020_table_summary_268,table_summary,table_summary_268,2020,,,,113
2020_table_summary_269,table_summary,table_summary_269,2020,,,,79
2020_table_summary_270,table_summary,table_summary_270,2020,,,,110
2020_table_summary_271,table_summary,table_summary_271,2020,,,,214
2020_table_summary_272,table_summary,table_summary_272,2020,,,,93
2020_table_summary_273,table_summary,table_summary_273,2020,,,,109
2020_table_summary_274,table_summary,table_summary_274,2020,,,,159
2020_table_summary_275,table_summary,table_summary_275,2020,,,,68
2020_table_summary_276,table_summary,table_summary_276,2020,,,,321
2020_table_summary_277,table_summary,table_summary_277,2020,,,,488
2020_table_summary_278,table_summary,table_summary_278,2020,,,,469
2021_section_0,main_section,독립된 감사인의 감사보고서,2021,,,auditor_report_title,14
2021_section_1,main_section,감사의견,2021,,,opinion,441
2021_section_2,main_section,감사의견근거,2021,,,basis_for_opinion,6
2021_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2021,,,auditor_responsibility,224
2021_section_4,main_section,핵심감사사항,2021,,,key_audit_matters,1230
2021_section_5,main_section,재무제표감사에 대한 감사인의 책임,2021,,,auditor_responsibility,1644
2021_section_6,main_section,(첨부)재 무 제 표,2021,,,attached_financial_statements,11
2021_section_7,main_section,주석,2021,,,notes_section,19769
2021_section_8,main_section,(주석,2021,,,notes_section,13346
2021_note_1_0,note_block,1. 일반적 사항 :,2021,,1,,442
2021_note_2_1,note_block,2. 중요한 회계처리방침:,2021,,2,,16284
2021_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2021,,3,,2822
2021_note_5_3,note_block,5. 금융자산의 양도:,2021,,5,,263
2021_note_6_4,note_block,6. 공정가치금융자산:,2021,,6,,267
2021_note_7_5,note_block,7. 매출채권 및 미수금:,2021,,7,,364
2021_note_8_6,note_block,8. 재고자산 :,2021,,8,,140
2021_note_9_7,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2021,,9,,257
2021_note_10_8,note_block,10. 유형자산 :,2021,,10,,264
2021_note_12_9,note_block,12. 차입금:,2021,,12,,81
2021_note_13_10,note_block,13. 사채:,2021,,13,,1298
2021_note_16_11,note_block,16. 우발부채와 약정사항:,2021,,16,,806
2021_note_17_12,note_block,17. 계약부채:,2021,,17,,91
2021_note_18_13,note_block,18. 자본금:,2021,,18,,298
2021_note_19_14,note_block,19. 이익잉여금:,2021,,19,,276
2021_note_20_15,note_block,20. 기타자본항목:,2021,,20,,44
2021_note_21_16,note_block,21. 비용의 성격별 분류:,2021,,21,,50
2021_note_22_17,note_block,22. 판매비와관리비:,2021,,22,,45
2021_note_23_18,note_block,23. 기타수익,2021,,23,,53
2021_note_24_19,note_block,24. 금융수익 및 금융비용:,2021,,24,,104
2021_note_25_20,note_block,25. 법인세비용:,2021,,25,,235
2021_note_26_21,note_block,26. 주당이익:,2021,,26,,142
2021_note_27_22,note_block,27. 현금흐름표:,2021,,27,,519
2021_note_28_23,note_block,28. 재무위험관리:,2021,,28,,4718
2021_note_29_24,note_block,29. 부문별 보고:,2021,,29,,336
2021_note_30_25,note_block,30. 특수관계자와의 거래:,2021,,30,,801
2021_balance_sheet,normalized_table,balance_sheet,2021,balance_sheet,,,2071
2021_income_statement,normalized_table,income_statement,2021,income_statement,,,670
2021_comprehensive_income,normalized_table,comprehensive_income,2021,comprehensive_income,,,371
2021_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2021,changes_in_equity,,,576
2021_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2021,changes_in_equity,,,581
2021_cash_flow,normalized_table,cash_flow,2021,cash_flow,,,1384
2021_table_summary_0,table_summary,table_summary_0,2021,,,,107
2021_table_summary_1,table_summary,table_summary_1,2021,,,,107
2021_table_summary_2,table_summary,table_summary_2,2021,,,,79
2021_table_summary_3,table_summary,table_summary_3,2021,,,,110
2021_table_summary_4,table_summary,table_summary_4,2021,,,,208
2021_table_summary_5,table_summary,table_summary_5,2021,,,,62
2021_table_summary_6,table_summary,table_summary_6,2021,,,,107
2021_table_summary_7,table_summary,table_summary_7,2021,,,,107
2021_table_summary_8,table_summary,table_summary_8,2021,,,,97
2021_table_summary_9,table_summary,table_summary_9,2021,,,,135
2021_table_summary_10,table_summary,table_summary_10,2021,,,,202
2021_table_summary_11,table_summary,table_summary_11,2021,,,,166
2021_table_summary_12,table_summary,table_summary_12,2021,,,,82
2021_table_summary_13,table_summary,table_summary_13,2021,,,,257
2021_table_summary_14,table_summary,table_summary_14,2021,,,,204
